signalname,date,ret,cum_return
BM,1994-05-31,0.853892817679557,1.0085389281767956
BM,1994-06-30,0.600544997920751,1.0145956582620448
BM,1994-07-29,-0.588023743781096,1.008629594888092
BM,1994-08-31,0.832374485986066,1.0170251702940452
BM,1994-09-30,0.0606705201132558,1.0176422047545453
BM,1994-10-31,0.214676852279136,1.0198268470071763
BM,1994-11-30,2.85327243106544,1.048925285277436
BM,1994-12-30,-0.913468179201339,1.0393436865728298
BM,1995-01-31,-0.343839265295218,1.0357700148770255
BM,1995-02-28,0.877620762061403,1.0448601475747927
BM,1995-03-31,2.29995366811497,1.0688914468656108
BM,1995-04-28,0.70972869478995,1.0764776761801715
BM,1995-05-31,-1.82160428456407,1.0568685127084978
BM,1995-06-30,-2.77981618050789,1.027489510785534
BM,1995-07-31,-0.603683663366339,1.021286724466119
BM,1995-08-31,0.336005970149254,1.0247183088326668
BM,1995-09-29,1.14308115276509,1.0364316706898662
BM,1995-10-31,-0.339515718408574,1.0329128222573094
BM,1995-11-30,-1.58770401622187,1.0165132238942594
BM,1995-12-29,1.57957628466771,1.0325698257094043
BM,1996-01-31,0.67659804016323,1.0395561729134708
BM,1996-02-29,-1.66022026315789,1.0222972506838528
BM,1996-03-29,1.35765678811598,1.0361765387024853
BM,1996-04-30,1.84174278394417,1.055260245332961
BM,1996-05-31,0.127718814235964,1.0566080112054037
BM,1996-06-28,3.39260155803776,1.09245451105591
BM,1996-07-31,2.9792995049505,1.1250020028956083
BM,1996-08-30,-1.65011791044776,1.1064381433529318
BM,1996-09-30,-1.1071735,1.094187953435836
BM,1996-10-31,0.75905101010101,1.1024933981487943
BM,1996-11-29,3.71283556253723,1.143427165109888
BM,1996-12-31,3.61969775383465,1.184815772522106
BM,1997-01-31,0.167879473684213,1.1868048350051437
BM,1997-02-28,2.45482899331631,1.2159388641889297
BM,1997-03-31,4.01836742706929,1.2647997554405739
BM,1997-04-30,-3.35944015895278,1.2223095645259667
BM,1997-05-30,-1.65288977910239,1.2021061346649262
BM,1997-06-30,1.77039652112593,1.2233881798532755
BM,1997-07-31,2.34880290113272,1.252123156913784
BM,1997-08-29,2.14509347485882,1.278982369049938
BM,1997-09-30,3.25510557043753,1.3206145953897965
BM,1997-10-31,3.18287642774648,1.362648126047838
BM,1997-11-28,0.384101861765125,1.3678820828692952
BM,1997-12-31,-2.27447620192308,1.3367699304240634
BM,1998-01-30,-0.68726799469151,1.3275827385295988
BM,1998-02-27,-0.242424329038137,1.3243643549832924
BM,1998-03-31,2.64507919790356,1.3593948410414052
BM,1998-04-30,3.42268842156152,1.405922690869034
BM,1998-05-29,3.1036092429219,1.4495570374511817
BM,1998-06-30,-1.47072314720812,1.428238066569403
BM,1998-07-31,2.05040932069511,1.4575227930080576
BM,1998-08-31,4.28474680792892,1.5199739543563069
BM,1998-09-30,-6.85982753854333,1.415706362456687
BM,1998-10-30,-4.65861221118402,1.3497540929807708
BM,1998-11-30,-4.26495541346973,1.2921876827236582
BM,1998-12-31,-5.97806672925913,1.2149398407831706
BM,1999-01-29,0.457065773869347,1.2204929149684933
BM,1999-02-26,2.51023255957551,1.2511301255073448
BM,1999-03-31,-6.69449464669244,1.1673732862320991
BM,1999-04-30,8.32069233237629,1.2645068257498224
BM,1999-05-28,1.72699252243562,1.2863447640762098
BM,1999-06-30,3.90151345362643,1.3365316781066623
BM,1999-07-30,3.12945741089539,1.3783578677561357
BM,1999-08-31,0.922189788177338,1.3910689432571215
BM,1999-09-30,2.06378791482163,1.419777655994899
BM,1999-10-29,-3.68553323316062,1.367451278646218
BM,1999-11-30,-0.698079434974747,1.3579053824866896
BM,1999-12-31,0.475173076105443,1.364357783263253
BM,2000-01-31,8.10030561835107,1.4748749334353364
BM,2000-02-29,8.02863732604945,1.593287292853673
BM,2000-03-31,-4.89701073893042,1.515263843020615
BM,2000-04-28,-3.54192964931244,1.4615942636993566
BM,2000-05-31,-1.07253084964839,1.4459182143244897
BM,2000-06-30,-0.934334788034681,1.432408497441526
BM,2000-07-31,2.43905623645035,1.4673457462298185
BM,2000-08-31,-0.0781049722479192,1.4661996762419447
BM,2000-09-29,0.968120189357413,1.480394251323936
BM,2000-10-31,-5.56386931939029,1.3980270497685061
BM,2000-11-30,2.51360658469945,1.4331679497473668
BM,2000-12-29,-1.70040781565657,1.4087982499183775
BM,2001-01-31,11.4472490073145,1.5700668935972233
BM,2001-02-28,4.83005488687036,1.6459019863185496
BM,2001-03-30,4.83552536085879,1.7254899942818616
BM,2001-04-30,-4.52494867864693,1.6474124575854194
BM,2001-05-31,3.78403526362363,1.7097511259177804
BM,2001-06-29,0.346409006986027,1.7156738578150048
BM,2001-07-31,3.64551170013073,1.778218949037735
BM,2001-08-31,1.69868250654816,1.8084252432531636
BM,2001-09-28,1.84491918831168,1.8417892275722134
BM,2001-10-31,-5.72573503349974,1.736333256525887
BM,2001-11-30,0.152231345029236,1.7389764999964865
BM,2001-12-31,0.912604784722578,1.7548464827406556
BM,2002-01-31,10.8646794895996,1.9455049286249395
BM,2002-02-28,2.89260966329966,2.0017807921903157
BM,2002-03-28,4.25962047860101,2.0870490567511557
BM,2002-04-30,9.93689969116249,2.2944370280258712
BM,2002-05-31,6.13211476861821,2.4351345398780904
BM,2002-06-28,5.29431933956437,2.5640583387672677
BM,2002-07-31,1.20797862489308,2.595031615429365
BM,2002-08-30,-3.65595488781473,2.5001584302447375
BM,2002-09-30,-2.63069190609431,2.434386964780755
BM,2002-10-31,-6.90738557415543,2.2662344707563684
BM,2002-11-29,-2.97466218262287,2.198821650985215
BM,2002-12-31,3.3994734045584,2.2735700082241292
BM,2003-01-31,1.82626780620374,2.3150914853358304
BM,2003-02-28,-0.102106431372551,2.3127276280371443
BM,2003-03-31,-2.05748814255432,2.2651435313207022
BM,2003-04-30,-1.4476028349814,2.232353249344906
BM,2003-05-30,-1.10931293230317,2.2075894660552327
BM,2003-06-30,8.90343820824135,2.4041408300571057
BM,2003-07-31,1.1803512345679,2.4325181360254358
BM,2003-08-29,5.73535643411251,2.5720317214509243
BM,2003-09-30,4.13794665880503,2.678461022132108
BM,2003-10-31,3.5558465408805,2.773702985736425
BM,2003-11-28,2.3680666467638,2.839386121021941
BM,2003-12-31,3.35422264668374,2.9346254533200544
BM,2004-01-30,5.15036706626706,3.085769436186141
BM,2004-02-27,3.59279753711201,3.196634884490392
BM,2004-03-31,1.66526851282051,3.249867438691647
BM,2004-04-30,-2.44976968613775,3.170253171338918
BM,2004-05-28,2.94570317719841,3.2636394197322813
BM,2004-06-30,2.0677863043901,3.331124508678182
BM,2004-07-30,3.54711586345382,3.449283354556904
BM,2004-08-31,-0.0222641603450835,3.448515400580089
BM,2004-09-30,0.689075821569734,3.4722782864085953
BM,2004-10-29,2.0118880501497,3.5421366383207924
BM,2004-11-30,3.15666581761006,3.6539500547957067
BM,2004-12-31,-0.0615770855574178,3.6517000588442396
BM,2005-01-31,1.84331793327155,3.719012500898203
BM,2005-02-28,2.18400468627758,3.800235908201069
BM,2005-03-31,4.14489532520325,3.9577517087067906
BM,2005-04-29,-1.76428745755694,3.887925591708831
BM,2005-05-31,3.25336875208542,4.0144141480138185
BM,2005-06-30,5.13455309080154,4.220536373728236
BM,2005-07-29,0.100959425190195,4.224797402991095
BM,2005-08-31,0.190588825919589,4.2328493947589365
BM,2005-09-30,0.912562503397007,4.271476791160773
BM,2005-10-31,-2.38140455674018,4.169755648215971
BM,2005-11-30,1.11135434910374,4.216096408959419
BM,2005-12-30,2.83869212121212,4.335778405543257
BM,2006-01-31,-1.30332017886381,4.279269330672992
BM,2006-02-28,1.10217915934216,4.326434545407791
BM,2006-03-31,-0.704102499999999,4.295972011612711
BM,2006-04-28,2.99089442246835,4.424459998898837
BM,2006-05-31,-0.561802445696552,4.399603274416158
BM,2006-06-30,2.36669725335371,4.503728564270225
BM,2006-07-31,1.20673641975309,4.558076697102097
BM,2006-08-31,-0.00140956215014132,4.5580124481782
BM,2006-09-29,-0.911886178207193,4.5164485626623
BM,2006-10-31,1.64238061320755,4.590625838260957
BM,2006-11-30,-0.899966364142983,4.549311749812952
BM,2006-12-29,2.47490641025641,4.66190295793162
BM,2007-01-31,-0.635247630639403,4.632288329848651
BM,2007-02-28,2.128822936311,4.730901546290527
BM,2007-03-30,1.58890715435696,4.806071179425121
BM,2007-04-30,0.571252666666668,4.833525989199486
BM,2007-05-31,-2.12388857534246,4.730867282928669
BM,2007-06-29,0.581530257270694,4.75837870761022
BM,2007-07-31,-2.13038853503184,4.657006753169895
BM,2007-08-31,-5.75587424286008,4.388955300975935
BM,2007-09-28,-3.52856348310464,4.234088226935913
BM,2007-10-31,-2.5540403076789,4.125947906957283
BM,2007-11-30,-6.25903052707974,3.8677035679294187
BM,2007-12-31,0.436764166666668,3.8845963111870225
BM,2008-01-31,4.70110711888782,4.06721534491229
BM,2008-02-29,0.751784613899614,4.097792044089505
BM,2008-03-31,-2.57194200804409,3.992399209105278
BM,2008-04-30,-1.67864426497649,3.9253810287466653
BM,2008-05-30,-1.14084114942529,3.88059866669899
BM,2008-06-30,-1.24848287336352,3.8321500569612796
BM,2008-07-31,1.99367368421053,3.9085506241863754
BM,2008-08-29,3.8503024696232,4.059041645395896
BM,2008-09-30,2.00547052684175,4.140444529266543
BM,2008-10-31,-1.60111411710252,4.074151287397657
BM,2008-11-28,-4.23985115150362,3.901413337124928
BM,2008-12-31,-2.74819188641854,3.79419501233841
BM,2009-01-30,-1.94056136293555,3.7205663298945435
BM,2009-02-27,-4.19649815734989,3.5644328324175385
BM,2009-03-31,-0.130604358404742,3.5597775277859918
BM,2009-04-30,1.46832074074074,3.6120464795507017
BM,2009-05-29,6.66542313432836,3.8528046612213673
BM,2009-06-30,0.238934611684334,3.862010345077613
BM,2009-07-31,5.18362352941177,4.062202422033373
BM,2009-08-31,11.7343830882353,4.538876816054342
BM,2009-09-30,3.34199965174129,4.690566063439844
BM,2009-10-30,-6.68117053429027,4.377181345717882
BM,2009-11-30,-1.44326445755263,4.314007043112512
BM,2009-12-31,3.21624815762901,4.4527562151566045
BM,2010-01-29,5.30841911909449,4.689127177408646
BM,2010-02-26,0.770181102362208,4.725241948794777
BM,2010-03-31,4.08747650967742,4.9183851034771875
BM,2010-04-30,8.80631365095161,5.35151352225107
BM,2010-05-28,-1.42504268256377,5.27525217039582
BM,2010-06-30,-5.36558641334063,4.992203956671605
BM,2010-07-30,0.924819402985077,5.038372827499493
BM,2010-08-31,-0.864805970149249,4.994800678488899
BM,2010-09-30,-3.68148656716417,4.810917762453705
BM,2010-10-29,1.55954511278195,4.885946195298011
BM,2010-11-30,0.245100757575757,4.897921686437431
BM,2010-12-31,3.8255324136452,5.085293268147052
BM,2011-01-31,0.130784603174602,5.091944048768062
BM,2011-02-28,-0.0598379194676664,5.088897135388822
BM,2011-03-31,-2.66592619451855,4.953230893644387
BM,2011-04-29,-3.87949328159107,4.76107063390376
BM,2011-05-31,-0.255451979472139,4.748908384725386
BM,2011-06-30,-1.43575663429139,4.680725617535272
BM,2011-07-29,1.92366865671642,4.770767269146694
BM,2011-08-31,-2.7497380952381,4.639583664111817
BM,2011-09-30,0.792604580152668,4.6763572167335825
BM,2011-10-31,-4.13455902729586,4.483010467280523
BM,2011-11-30,-4.19435114503817,4.294977266413961
BM,2011-12-30,1.06299949308206,4.340632852983932
BM,2012-01-31,-0.806474430769228,4.305626758891047
BM,2012-02-29,1.90634075935121,4.3877066767413195
BM,2012-03-30,1.99196536207222,4.475108273931337
BM,2012-04-30,-1.18342209628037,4.4221488537851625
BM,2012-05-31,-1.11092742492346,4.373021989397524
BM,2012-06-29,1.84634858534633,4.4537632190356495
BM,2012-07-31,-2.91567681008559,4.3239058776821055
BM,2012-08-31,0.882131051086313,4.362048394048886
BM,2012-09-28,0.269348001329421,4.373797484215279
BM,2012-10-31,-0.298292253179893,4.360750785150088
BM,2012-11-30,-1.8272292855298,4.281069869734855
BM,2012-12-31,3.35609931232808,4.424746826193311
BM,2013-01-31,1.66960343749999,4.4986225513041065
BM,2013-02-28,-0.202401904761903,4.4895172535722185
BM,2013-03-28,2.57315312897481,4.605039407258376
BM,2013-04-30,-2.58362852181162,4.4860622956917835
BM,2013-05-31,4.85113565166569,4.70368726307402
BM,2013-06-28,1.3299440023578,4.76624366971894
BM,2013-07-31,-0.943955905511811,4.721252431127546
BM,2013-08-30,0.894110777952756,4.763465657968614
BM,2013-09-30,-2.64313681765389,4.637560743366547
BM,2013-10-31,0.923697567377249,4.680397779138666
BM,2013-11-29,-0.240586725721782,4.669137363371081
BM,2013-12-31,-0.445033548560668,4.648358135675698
BM,2014-01-31,2.65847558514931,4.771933601822939
BM,2014-02-28,-1.83355573042776,4.684437539814507
BM,2014-03-31,1.53533950508475,4.7563595599543
BM,2014-04-30,-1.48475216949153,4.68573940819906
BM,2014-05-30,-4.34526812103667,4.482131467459734
BM,2014-06-30,0.861479796633943,4.520744124510472
BM,2014-07-31,-1.66988,4.445253122524096
BM,2014-08-29,-3.0812165233192,4.308285248809521
BM,2014-09-30,-6.39121646153846,4.032933412777574
BM,2014-10-31,-9.43466696685428,3.652439576287019
BM,2014-11-28,-1.9840002541619,3.579975165810375
BM,2014-12-31,2.6917916167269,3.6763406372045635
BM,2015-01-30,-1.06568614829396,3.6371623842697725
BM,2015-02-27,-3.71786337270342,3.50193765617926
BM,2015-03-31,-4.75958408029879,3.335259988993763
BM,2015-04-30,7.27944511599512,3.578048409368309
BM,2015-05-29,-2.73473699633699,3.480198195770466
BM,2015-06-30,-3.57857008757526,3.3556568641482905
BM,2015-07-31,-14.406189183624,2.8722345879458233
BM,2015-08-31,12.509812522225,3.231545750096348
BM,2015-09-30,-10.8118942508711,2.8821544409274114
BM,2015-10-30,-2.2935392,2.8160510990202003
BM,2015-11-30,-4.52714493333333,2.68856438437083
BM,2015-12-31,-5.31011930169491,2.545798408057859
BM,2016-01-29,-6.7537582620262,2.37386133773912
BM,2016-02-29,-0.52285892182505,2.3614493919429953
BM,2016-03-31,10.6786804656319,2.6136210268661952
BM,2016-04-29,13.9593525993884,2.9784656016182036
BM,2016-05-31,-8.31557823399636,2.7307889643429717
BM,2016-06-30,6.42070006336132,2.906124733106805
BM,2016-07-29,2.64054935950413,2.982862391133248
BM,2016-08-31,-4.61218245098039,2.8452873353925066
BM,2016-09-30,1.47601630252101,2.8872842403164656
BM,2016-10-31,-3.68085288280458,2.781007555122015
BM,2016-11-30,9.97867711140084,3.058515319491303
BM,2016-12-30,3.3454527761543,3.1608365051563294
BM,2017-01-31,4.22941865143699,3.2945215138468407
BM,2017-02-28,-6.88752638909359,3.067610475186274
BM,2017-03-31,-3.80517382194993,2.9508825644250924
BM,2017-04-28,-9.41744899267399,2.672984704086649
BM,2017-05-31,-8.57671572100313,2.4437304047512405
BM,2017-06-30,1.46697830039526,2.4795793995091024
BM,2017-07-31,1.33883884489986,2.512776971699865
BM,2017-08-31,-3.40480204083803,2.42722189008572
BM,2017-09-29,1.91244548353663,2.473641185498077
BM,2017-10-31,-0.819271646191646,2.4533753446367723
BM,2017-11-30,0.0938352020202022,2.455677474347726
BM,2017-12-29,1.09779768498671,2.4826358448118553
BM,2018-01-31,-0.861939674694466,2.4612370214872357
BM,2018-02-28,-2.48199693223443,2.4001491941189044
BM,2018-03-29,1.31662705623741,2.431750207798738
BM,2018-04-30,4.32602499306519,2.536948329557026
BM,2018-05-31,-0.307335042016808,2.529151398342437
BM,2018-06-29,-0.853369193427932,2.507568399453831
BM,2018-07-31,-2.9694203539823,2.4331081530104206
BM,2018-08-31,-4.90276054184133,2.3138186865443013
BM,2018-09-28,-2.33969026548673,2.2596824959742117
BM,2018-10-31,-0.316382782869786,2.252533249609427
BM,2018-11-30,-9.32307224456959,2.042527947415389
BM,2018-12-31,-3.23615115929942,1.9764286555660913
BM,2019-01-31,-1.62289490408676,1.9443532956319987
BM,2019-02-28,-1.84376573811509,1.9085039757392244
BM,2019-03-29,0.628615443425076,1.9205011264691028
BM,2019-04-30,1.12663217933183,1.9421381101643338
BM,2019-05-31,-4.18775302706552,1.8608061626661339
BM,2019-06-28,-3.53138545487235,1.7950939244943738
BM,2019-07-31,-3.33680958298582,1.7351950583982492
BM,2019-08-30,-6.33836393916853,1.6252120805425
BM,2019-09-30,2.96197294973545,1.673350422744002
BM,2019-10-31,-4.06719952030436,1.605291922377147
BM,2019-11-29,-6.51887488112805,1.5006449504805255
BM,2019-12-31,10.3588172287688,1.656094018153551
BM,2020-01-31,-13.3119856037152,1.4356350208729618
BM,2020-02-28,-4.39051399444734,1.3726032643723474
BM,2020-03-31,-10.5215564462953,1.2281840371277188
BM,2020-04-30,22.9099715931593,1.5095606511453963
BM,2020-05-29,-16.6091710733945,1.2588351401400095
BM,2020-06-30,7.50082702829282,1.3532581865732791
BM,2020-07-31,-1.65705946990117,1.3308338936404538
BM,2020-08-31,-0.536886769230768,1.3236888225450594
BM,2020-09-30,-2.38849765133438,1.292072546107595
BM,2020-10-30,-1.6066987419021,1.2713128327648218
BM,2020-11-30,10.2243515686275,1.4012963263237745
BM,2020-12-31,9.65350536086775,1.536570542307083
BM,2021-01-29,5.43066237623762,1.620016500632504
BM,2021-02-26,17.1558945744681,1.8979448235700036
BM,2021-03-31,1.55651285022119,1.9274865786389785
BM,2021-04-30,2.44272002317253,1.9745696792393561
BM,2021-05-28,11.8290895604969,2.2081432950309963
BM,2021-06-30,2.29323658001879,2.258781244811879
BM,2021-07-30,-5.63760654205607,2.131440045583629
BM,2021-08-31,0.568830920472579,2.143564335614243
BM,2021-09-30,9.36812332921883,2.344376086215736
BM,2021-10-29,-4.02923316262354,2.2499157074933156
BM,2021-11-30,-2.73595142857143,2.1883591065524994
BM,2021-12-31,3.47076581860952,2.2643119264111524
BM,2022-01-31,13.704296576288,2.574619948218797
BM,2022-02-28,8.91269897087379,2.804088073847605
BM,2022-03-31,8.03427614984799,3.0293762531854753
BM,2022-04-29,9.21586438383046,3.3085594603550135
BM,2022-05-31,9.70544330847723,3.6296698231070295
BM,2022-06-30,-7.46397897501983,3.3587520306476817
BM,2022-07-29,-5.01593739130435,3.1902791316612307
BM,2022-08-31,2.96585645248172,3.2848982311397834
BM,2022-09-30,-1.20631247943596,3.2452720938407733
BM,2022-10-31,4.45698132376395,3.38991326496858
BM,2022-11-30,-0.81588902116402,3.3622553348127187
BM,2022-12-30,4.59236837449933,3.5166624854785744
BM,2023-01-31,-0.802549677035524,3.4884395220589366
BM,2023-02-28,3.74031872344042,3.618918278658403
BM,2023-03-31,-4.44463848883504,3.458070443965665
BM,2023-04-28,-0.422412267365663,3.4434631301962075
BM,2023-05-31,-5.87549065093927,3.2411427759129885
BM,2023-06-30,1.0786166931217,3.276102282941894
BM,2023-07-31,3.42455074506543,3.3882940680814864
BM,2023-08-31,-1.03400357142857,3.3532589864070217
BM,2023-09-29,-0.283807207207206,3.343742195727275
BM,2023-10-31,-0.71716993139929,3.319761882116009
BM,2023-11-30,4.10579160261179,3.4560643866986354
BM,2023-12-29,-1.00287247706422,3.4214044681748166
Mom12m,1994-05-31,-3.23183432005573,0.9676816567994427
Mom12m,1994-06-30,0.722481390871988,0.9746729766927005
Mom12m,1994-07-29,2.64933255633253,1.0004953051819956
Mom12m,1994-08-31,0.855372623947594,1.0090532681264033
Mom12m,1994-09-30,0.937717804914238,1.0185153402826934
Mom12m,1994-10-31,5.67956928577178,1.0763626247202631
Mom12m,1994-11-30,4.79269725037304,1.1279494266392742
Mom12m,1994-12-30,9.74996963250208,1.2379241532065848
Mom12m,1995-01-31,-10.5488907241649,1.1073368870367786
Mom12m,1995-02-28,2.10417101876156,1.130637148893863
Mom12m,1995-03-31,1.61643057241199,1.1489131134316306
Mom12m,1995-04-28,0.16257071496782,1.1507809096944954
Mom12m,1995-05-31,2.31799376703087,1.177455939453395
