signalname,date,ret,cum_return
Mom12m,1995-06-30,-0.367860166874678,1.173124548069646
Mom12m,1995-07-31,1.76837782589494,1.19386982244784
Mom12m,1995-08-31,0.258542658960208,1.1969564852313201
Mom12m,1995-09-29,1.23120423875881,1.2116934642135868
Mom12m,1995-10-31,6.42338151291461,1.289525158187077
Mom12m,1995-11-30,9.54004979878591,1.412546500445997
Mom12m,1995-12-29,3.53765852973576,1.4625175722055086
Mom12m,1996-01-31,-6.91969146377365,1.3613158686054145
Mom12m,1996-02-29,-0.52138852986507,1.3542181238112727
Mom12m,1996-03-29,-3.20311328486858,1.3108409831813759
Mom12m,1996-04-30,3.6160739383919,1.3582419623479578
Mom12m,1996-05-31,-4.01446207886337,1.3037158538302893
Mom12m,1996-06-28,-1.42808806140018,1.2850976433671575
Mom12m,1996-07-31,-1.67559047655882,1.2635646696404155
Mom12m,1996-08-30,3.09740814384928,1.30270242462066
Mom12m,1996-09-30,5.3357057472648,1.3722107927609026
Mom12m,1996-10-31,7.11716226133904,1.469873261449303
Mom12m,1996-11-29,-2.71714588931807,1.429934660547648
Mom12m,1996-12-31,8.55103530679053,1.5522088782351127
Mom12m,1997-01-31,-13.862000882353,1.3370416698381997
Mom12m,1997-02-28,-0.716945349786233,1.3274558117615904
Mom12m,1997-03-31,5.84220660926313,1.4050085229313736
Mom12m,1997-04-30,6.11979753191602,1.4909921998409377
Mom12m,1997-05-30,3.96045389797421,1.5500422585380296
Mom12m,1997-06-30,4.93733263095469,1.6265730007624146
Mom12m,1997-07-31,7.48087287039265,1.7482548590935818
Mom12m,1997-08-29,-4.693361140898,1.6662029448930225
Mom12m,1997-09-30,1.11944501927603,1.684855170770658
Mom12m,1997-10-31,-2.46188115303382,1.6433760388655394
Mom12m,1997-11-28,8.80688887119105,1.788106340344209
Mom12m,1997-12-31,14.643483833668,2.0499474032213056
Mom12m,1998-01-30,-11.510993505557,1.8139780907691667
Mom12m,1998-02-27,1.6485505404115,1.8438824363874882
Mom12m,1998-03-31,2.97594992267608,1.8987554543273992
Mom12m,1998-04-30,-3.07202380660623,1.8404252347412273
Mom12m,1998-05-29,0.259603276441297,1.845203038951068
Mom12m,1998-06-30,10.4998505298421,2.0389466000130345
Mom12m,1998-07-31,0.058458809954212,2.040138543931004
Mom12m,1998-08-31,3.16508583170251,2.1047106799320665
Mom12m,1998-09-30,5.00431520109816,2.2100370364270434
Mom12m,1998-10-30,-3.46002748210255,2.133569147602023
Mom12m,1998-11-30,-3.61883713291266,2.056358755032233
Mom12m,1998-12-31,10.1097609263672,2.2642517089544127
Mom12m,1999-01-29,-14.4304055148298,1.937511005475827
Mom12m,1999-02-26,0.21838871188566,1.9417423108033287
Mom12m,1999-03-31,3.00981993378868,2.000185257936696
Mom12m,1999-04-30,-2.117555645555,1.9578302220856987
Mom12m,1999-05-28,-6.32422200439956,1.8340126923717701
Mom12m,1999-06-30,4.68123178735058,1.9198670775111217
Mom12m,1999-07-30,-2.87002575428491,1.8647663979385154
Mom12m,1999-08-31,5.27564243379503,1.963144805319311
Mom12m,1999-09-30,4.94738736483714,2.060269183371135
Mom12m,1999-10-29,11.5087188909091,2.2973797720813476
Mom12m,1999-11-30,5.52192539539977,2.424239369144685
Mom12m,1999-12-31,8.86647779111167,2.639184014413284
Mom12m,2000-01-31,-8.29038925876494,2.420385386363324
Mom12m,2000-02-29,19.896536715267,2.9019582534120594
Mom12m,2000-03-31,-2.59688912851483,2.826597615015163
Mom12m,2000-04-28,-11.6761097734311,2.496560974632807
Mom12m,2000-05-31,-10.7037146121055,2.229336212790912
Mom12m,2000-06-30,29.4927739083381,2.886829301686043
Mom12m,2000-07-31,-7.3713359621451,2.6740314152051172
Mom12m,2000-08-31,12.2352155785047,3.001204923492404
Mom12m,2000-09-29,3.55509866523821,3.107900719668546
Mom12m,2000-10-31,2.62589208778439,3.189510838762516
Mom12m,2000-11-30,-2.53720428089192,3.1085864332219217
Mom12m,2000-12-29,13.1029194777633,3.5159020104636642
Mom12m,2001-01-31,-78.5397860465379,0.754520093839578
Mom12m,2001-02-28,17.0055668538986,0.8828305128235658
Mom12m,2001-03-30,17.6430322045458,1.0385885845125844
Mom12m,2001-04-30,-1.30620815458284,1.0250224557291145
Mom12m,2001-05-31,-0.225003239650505,1.022716121996579
Mom12m,2001-06-29,8.16481562607183,1.1062190077357115
Mom12m,2001-07-31,15.338238479452,1.2758935172472423
Mom12m,2001-08-31,9.21967005034437,1.3935266897311716
Mom12m,2001-09-28,12.3176105056937,1.565175879665144
Mom12m,2001-10-31,-17.0383570565831,1.2984956247242814
Mom12m,2001-11-30,-12.5221351555648,1.1358962476072114
Mom12m,2001-12-31,-4.29630525083922,1.0870946774771773
Mom12m,2002-01-31,3.49037051161013,1.1250383095331238
Mom12m,2002-02-28,13.400086751264,1.2757944189955164
Mom12m,2002-03-28,-0.351023519906164,1.2713160805191919
Mom12m,2002-04-30,10.1497354373901,1.4003512992648872
Mom12m,2002-05-31,11.8076244690348,1.5656995219293348
Mom12m,2002-06-28,11.9612718335165,1.7529770978433707
Mom12m,2002-07-31,3.31637987746501,1.8111124775728182
Mom12m,2002-08-30,0.184847675745747,1.8144602768927527
Mom12m,2002-09-30,13.3804362921494,2.057242978288745
Mom12m,2002-10-31,-6.42693526538066,1.9250253038225384
Mom12m,2002-11-29,-32.2803628110484,1.3036201515441361
Mom12m,2002-12-31,14.9111889244618,1.4980054151982374
Mom12m,2003-01-31,-4.79651178207913,1.4261534089620707
Mom12m,2003-02-28,5.10957458598199,1.4990237811035123
Mom12m,2003-03-31,-0.527307164991559,1.491119321300826
Mom12m,2003-04-30,-11.8545083237956,1.3143544572394952
Mom12m,2003-05-30,-32.6140884883148,0.8856897315052965
Mom12m,2003-06-30,-5.81828183578947,0.8341578067356713
Mom12m,2003-07-31,4.99150027877199,0.8757947959842807
Mom12m,2003-08-29,-0.497776977526795,0.8714352911194931
Mom12m,2003-09-30,-4.57814934415145,0.8315396820544018
Mom12m,2003-10-31,7.2736523308305,0.8920229875199324
Mom12m,2003-11-28,3.9308632537724,0.9270871913515563
Mom12m,2003-12-31,-5.6212889341989,0.8749729416537358
Mom12m,2004-01-30,2.99776232765864,0.9012025508758382
Mom12m,2004-02-27,-2.96304747310114,0.8744994914645886
Mom12m,2004-03-31,-0.827284635827954,0.8672648915313085
Mom12m,2004-04-30,-7.02783325937767,0.8063149610373656
Mom12m,2004-05-28,3.34288764221992,0.8332691642272541
Mom12m,2004-06-30,0.219003545107582,0.8350940532372
Mom12m,2004-07-30,0.336461414141413,0.8379038224981327
Mom12m,2004-08-31,1.44112324577082,0.8499790492613555
Mom12m,2004-09-30,5.60149734989819,0.8975906031804202
Mom12m,2004-10-29,-0.983548433179343,0.8887623648664742
Mom12m,2004-11-30,-3.09352132549169,0.8612683115763856
Mom12m,2004-12-31,-6.71804642844487,0.8034079065312009
Mom12m,2005-01-31,7.16731264213472,0.8609906629839216
Mom12m,2005-02-28,7.51569932527359,0.9257001324324727
Mom12m,2005-03-31,4.41305909997006,0.9665518263652187
Mom12m,2005-04-29,2.32188442622951,0.9889940426930297
Mom12m,2005-05-31,3.20319502601775,1.0206734506761848
Mom12m,2005-06-30,1.15819862847107,1.0324948765830846
Mom12m,2005-07-29,-0.127537060185762,1.031178062970922
Mom12m,2005-08-31,2.79912713866902,1.0600420479795425
Mom12m,2005-09-30,0.807927832946529,1.0686064227261056
Mom12m,2005-10-31,1.37044279835391,1.0832510624891027
Mom12m,2005-11-30,2.899809375,1.114663278353949
Mom12m,2005-12-30,0.318561932851198,1.1182141712382558
Mom12m,2006-01-31,1.54583994334339,1.135499972549383
Mom12m,2006-02-28,-3.85011747745081,1.0917818896498102
Mom12m,2006-03-31,-0.520957392914229,1.0860941711811807
Mom12m,2006-04-28,0.866616911765412,1.0955064469463351
Mom12m,2006-05-31,-0.652812637221678,1.0883548424190912
Mom12m,2006-06-30,0.658850771710135,1.095525476697314
Mom12m,2006-07-31,1.51092312499999,1.112078024465
Mom12m,2006-08-31,-2.7872252894686,1.0810819045284887
Mom12m,2006-09-29,-0.769560900333489,1.072762320890657
Mom12m,2006-10-31,-0.402004041166214,1.068449773008568
Mom12m,2006-11-30,-0.0641484078062242,1.067764379490974
Mom12m,2006-12-29,0.118696657012503,1.0690317801142
Mom12m,2007-01-31,1.18158984817016,1.0816633511017422
Mom12m,2007-02-28,-1.17866532554105,1.0689141602432206
Mom12m,2007-03-30,4.61371574511183,1.1182308211560918
Mom12m,2007-04-30,0.248646638655465,1.1210112645053059
Mom12m,2007-05-31,2.47364808510638,1.1487411381835682
Mom12m,2007-06-29,0.0851317300829072,1.149719081388678
Mom12m,2007-07-31,1.49980203219623,1.1669625915358932
Mom12m,2007-08-31,5.90308951445717,1.2358494379144862
Mom12m,2007-09-28,3.05423660860378,1.2735952038744944
Mom12m,2007-10-31,7.38117946274255,1.3676015515013527
Mom12m,2007-11-30,6.00340341269773,1.4497041897162921
Mom12m,2007-12-31,6.9084329078076,1.549856031024518
Mom12m,2008-01-31,-13.5822826552463,1.339350204141386
Mom12m,2008-02-29,2.62726460572474,1.3745384780014946
Mom12m,2008-03-31,3.70457334420274,1.4254592640633479
Mom12m,2008-04-30,6.95086007413154,1.5245409429221366
Mom12m,2008-05-30,5.42785978534498,1.6072908876741265
Mom12m,2008-06-30,11.1995822776461,1.7873007530802987
Mom12m,2008-07-31,-4.02201915619358,1.715415174412617
Mom12m,2008-08-29,-4.48771742836221,1.638432188661732
Mom12m,2008-09-30,-0.0936031346025175,1.636898564774808
Mom12m,2008-10-31,4.90383338787475,1.7171693431198776
Mom12m,2008-11-28,7.38432256386,1.843970666383565
Mom12m,2008-12-31,8.15580031055737,1.9943612317190624
Mom12m,2009-01-30,-21.6869402914697,1.5618453021999297
Mom12m,2009-02-27,6.84583352532319,1.6687666315116179
Mom12m,2009-03-31,-25.4449302824241,1.2441501255471297
Mom12m,2009-04-30,-37.9195197080893,0.7723743734920682
Mom12m,2009-05-29,-19.7990565582483,0.6194515344429576
Mom12m,2009-06-30,-1.26631018452409,0.6116073565741157
Mom12m,2009-07-31,-2.06685066964286,0.5989663458291786
Mom12m,2009-08-31,-25.3188607038572,0.44731489106570527
Mom12m,2009-09-30,-12.6185317151261,0.3908703196700975
Mom12m,2009-10-30,2.69507488840995,0.40140456750177395
Mom12m,2009-11-30,8.98470807483202,0.4374695960908504
Mom12m,2009-12-31,0.792086225952217,0.44093473250421483
Mom12m,2010-01-29,-7.62777218390804,0.407301235629069
Mom12m,2010-02-26,7.75792954369683,0.4388993785197788
Mom12m,2010-03-31,0.872183974980499,0.4427273885655173
Mom12m,2010-04-30,-3.33214601433064,0.4279750655330813
Mom12m,2010-05-28,1.73434988733228,0.4353976505999645
Mom12m,2010-06-30,0.998628554401739,0.43974565586405007
Mom12m,2010-07-30,3.06970618572834,0.4532445554635805
Mom12m,2010-08-31,-1.35642039189236,0.4470966538881306
Mom12m,2010-09-30,7.07426081893471,0.47872543729690675
Mom12m,2010-10-29,1.95585441527447,0.4880886098993203
Mom12m,2010-11-30,8.1063323778402,0.527654694916139
Mom12m,2010-12-31,-3.31041427959939,0.5101871385486586
Mom12m,2011-01-31,-3.54244808355815,0.4921140240365815
Mom12m,2011-02-28,3.05936539287248,0.5071695901814288
Mom12m,2011-03-31,7.20213030895626,0.5436966049536948
Mom12m,2011-04-29,3.29498714595036,0.5616113381998875
Mom12m,2011-05-31,1.10316639443212,0.5678068457502291
Mom12m,2011-06-30,5.45114978187313,0.5987588473838035
Mom12m,2011-07-29,-1.47984860167655,0.5898981229533796
Mom12m,2011-08-31,3.69250241876544,0.6116801254116851
Mom12m,2011-09-30,-1.42908834863523,0.6029386760085094
Mom12m,2011-10-31,5.80040378065867,0.6379115537667602
Mom12m,2011-11-30,9.32454777773581,0.6973939213774387
Mom12m,2011-12-30,3.92401765615825,0.7247597819852637
Mom12m,2012-01-31,-13.8192549130852,0.6246033802051996
Mom12m,2012-02-29,-0.226917583359449,0.6231860453092565
Mom12m,2012-03-30,1.59266930946292,0.6331113381937526
Mom12m,2012-04-30,2.77236318231067,0.6506634838368707
Mom12m,2012-05-31,7.16688860878207,0.69729581094148
Mom12m,2012-06-29,3.42099510762175,0.7211502665194394
Mom12m,2012-07-31,3.64243909535571,0.7474177257634054
Mom12m,2012-08-31,2.05302047189452,0.7627623646838966
Mom12m,2012-09-28,-3.98590721985285,0.7323593645196408
Mom12m,2012-10-31,4.54522402305642,0.7656467382908908
Mom12m,2012-11-30,2.60945286914133,0.7856259290707095
Mom12m,2012-12-31,0.656468744924055,0.790783317747078
Mom12m,2013-01-31,-2.84369720812184,0.7682958346180111
Mom12m,2013-02-28,2.85326403376041,0.7902173433400461
Mom12m,2013-03-28,3.38064491369129,0.8169317857647779
Mom12m,2013-04-30,6.61329769718041,0.8709579167402947
Mom12m,2013-05-31,-2.12995565785191,0.8524068993151757
Mom12m,2013-06-28,5.4949222580684,0.899245995754956
Mom12m,2013-07-31,-3.17335333333333,0.8707097429737997
Mom12m,2013-08-30,-3.15800332614795,0.8432127003295928
Mom12m,2013-09-30,-1.38106656824148,0.8315673716261746
Mom12m,2013-10-31,1.78299645978197,0.8463941884229712
Mom12m,2013-11-29,2.82679304151807,0.8703200004451251
Mom12m,2013-12-31,1.64619906563675,0.8846472001605025
Mom12m,2014-01-31,-4.28502926685085,0.8467398087252483
Mom12m,2014-02-28,0.999824995145039,0.8552057249767266
Mom12m,2014-03-31,-0.145736450669309,0.8539593785072248
Mom12m,2014-04-30,-3.40861606217617,0.8248511819669677
Mom12m,2014-05-30,2.49284690068632,0.8454134590919057
Mom12m,2014-06-30,1.76973573701,0.8603750432029476
Mom12m,2014-07-31,0.460785051546396,0.8643395227892625
Mom12m,2014-08-29,2.63988519662467,0.8871570938999527
Mom12m,2014-09-30,3.90081036112712,0.9217634097382763
Mom12m,2014-10-31,5.45139275100007,0.9720123534381196
Mom12m,2014-11-28,2.37555538508004,0.9951030452438621
Mom12m,2014-12-31,-1.097423931638,0.9841825462808974
Mom12m,2015-01-30,5.26897221415944,1.0360388511810448
Mom12m,2015-02-27,-8.86354866015677,0.9442090434684837
Mom12m,2015-03-31,6.76675041058143,1.0081013127941343
Mom12m,2015-04-30,-16.1720328130823,0.8450708376999534
Mom12m,2015-05-29,7.0520711542278,0.9046658344781829
Mom12m,2015-06-30,5.28533055446219,0.9524804142436386
Mom12m,2015-07-31,15.3604968640351,1.0987861384040813
Mom12m,2015-08-31,-6.6930664586139,1.0252436519226589
Mom12m,2015-09-30,6.42496844400316,1.0911152330328353
Mom12m,2015-10-30,-0.90361523926502,1.0812557495092086
Mom12m,2015-11-30,2.15558430379747,1.1045631287295368
Mom12m,2015-12-31,7.04664802309152,1.1823978046039545
Mom12m,2016-01-29,3.02937421574238,1.2182170588241308
Mom12m,2016-02-29,-1.20032588509971,1.2035944841303645
Mom12m,2016-03-31,-9.94838465437476,1.0838562751702383
Mom12m,2016-04-29,-11.6531118643071,0.9575532909763382
Mom12m,2016-05-31,7.21835230518306,1.026672861028885
Mom12m,2016-06-30,2.68566873943482,1.0542458931137988
Mom12m,2016-07-29,-4.07633127606374,1.0112713380461835
Mom12m,2016-08-31,-6.28646712172486,0.9476980978684831
Mom12m,2016-09-30,0.0265846492973183,0.9479500400841989
Mom12m,2016-10-31,6.92672341363117,1.0136119174602372
Mom12m,2016-11-30,2.87730058625286,1.0427765791036494
Mom12m,2016-12-30,1.8067154658747,1.061616584832834
Mom12m,2017-01-31,-1.29343227462572,1.0478852932918268
Mom12m,2017-02-28,-3.58142713145711,1.0103560450913245
Mom12m,2017-03-31,-0.518255522759733,1.0051198190881019
Mom12m,2017-04-28,5.74540032230284,1.0628679764135194
Mom12m,2017-05-31,3.93942040646477,1.1047388143701329
Mom12m,2017-06-30,-4.75717161167486,1.0521844931097635
Mom12m,2017-07-31,5.53283787027882,1.1104001552097418
Mom12m,2017-08-31,5.1535004246568,1.1676246319238657
Mom12m,2017-09-29,-6.25450948555506,1.0945954385645102
Mom12m,2017-10-31,5.02993098914187,1.1496528337346
Mom12m,2017-11-30,-1.82604261168151,1.1286596831042022
Mom12m,2017-12-29,0.034155549273359,1.1290451830183932
Mom12m,2018-01-31,1.3507914507772,1.1442962288260172
Mom12m,2018-02-28,4.24831136450174,1.1929094955587978
Mom12m,2018-03-29,-3.27549199287281,1.15383584054955
Mom12m,2018-04-30,1.95740207253886,1.176421047206163
Mom12m,2018-05-31,2.54224650542806,1.2063285701678819
Mom12m,2018-06-29,-0.211109255093112,1.203781898909425
Mom12m,2018-07-31,5.57811937984496,1.2709302903035573
Mom12m,2018-08-31,9.4594059007833,1.3911527451793742
Mom12m,2018-09-28,-2.8082470375294,1.3520857394253654
Mom12m,2018-10-31,0.228134115852844,1.355170308272576
Mom12m,2018-11-30,4.48090438649891,1.4158941940604926
Mom12m,2018-12-31,10.7421401315388,1.5679915325007927
Mom12m,2019-01-31,-16.3640488349886,1.3114046323938768
Mom12m,2019-02-28,-0.190944029262477,1.3089005835488492
Mom12m,2019-03-29,-1.30111622687086,1.2918702656626877
Mom12m,2019-04-30,1.60088586308926,1.3125516341151353
Mom12m,2019-05-31,9.11609544768769,1.4322050938812556
Mom12m,2019-06-28,4.85252690359319,1.5017032313764755
Mom12m,2019-07-31,7.30381201640962,1.611384812440562
Mom12m,2019-08-30,6.11511260191991,1.7099228081715383
Mom12m,2019-09-30,-6.88165241870401,1.59225186388503
Mom12m,2019-10-31,6.72780553526487,1.699375472918845
Mom12m,2019-11-29,3.10263928765615,1.7521009639864176
Mom12m,2019-12-31,-6.51872385221078,1.63788634053222
Mom12m,2020-01-31,-3.71407085812441,1.5770540812693123
Mom12m,2020-02-28,-1.19035423282903,1.55828155125892
Mom12m,2020-03-31,5.03050136578845,1.6366709259778294
Mom12m,2020-04-30,-15.785110188209,1.3783206168938484
Mom12m,2020-05-29,-1.96683619618111,1.3512113081013535
Mom12m,2020-06-30,-5.94526666712594,1.2708781925983674
Mom12m,2020-07-31,2.83257119605974,1.3068767222189133
Mom12m,2020-08-31,1.7801937830478,1.3301416603799532
Mom12m,2020-09-30,5.83325080177988,1.407732159448875
Mom12m,2020-10-30,-2.15856473149569,1.3773453495410888
Mom12m,2020-11-30,-20.6529109066879,1.0928834416229587
Mom12m,2020-12-31,-8.31453933095008,1.002015218027777
Mom12m,2021-01-29,-5.10949392405063,0.950817311344585
Mom12m,2021-02-26,-13.6074149705927,0.8214356541776949
Mom12m,2021-03-31,-1.21224424345496,0.8114778477462392
Mom12m,2021-04-30,0.635643465070201,0.8166359536559304
Mom12m,2021-05-28,2.24345124970937,0.8349567831638005
Mom12m,2021-06-30,7.1892110168178,0.8949835882046799
Mom12m,2021-07-30,2.79795939849624,0.9200248656258516
Mom12m,2021-08-31,0.513303369861807,0.9247473842646757
Mom12m,2021-09-30,1.30193375314861,0.9367869825917765
Mom12m,2021-10-29,4.25561799237354,0.9766530579731654
Mom12m,2021-11-30,5.88987532023759,1.0341767053990725
Mom12m,2021-12-31,4.8620188155904,1.0844585714020283
Mom12m,2022-01-31,5.50727562483235,1.1441826939662574
Mom12m,2022-02-28,10.9555467130413,1.2695341634862651
Mom12m,2022-03-31,-3.9088900198936,1.219909469270611
Mom12m,2022-04-29,16.8688480642065,1.4256941441627382
Mom12m,2022-05-31,10.7471879461295,1.57891617337287
Mom12m,2022-06-30,-7.90511087236656,1.4541010992860173
Mom12m,2022-07-29,3.22815195936139,1.5010416924137144
Mom12m,2022-08-31,-1.41349729689626,1.4798245086661608
Mom12m,2022-09-30,10.0635073684211,1.6287467571354812
Mom12m,2022-10-31,11.7802887257187,1.8206178277368212
Mom12m,2022-11-30,9.83166525902555,1.9996148782060479
Mom12m,2022-12-30,3.83960499510319,2.0763921909524736
Mom12m,2023-01-31,-36.0502006799653,1.3278486392109787
Mom12m,2023-02-28,10.0878667732101,1.4618002408844655
Mom12m,2023-03-31,12.7410372007003,1.6480487533754817
Mom12m,2023-04-28,3.21339297529348,1.7010070362458614
Mom12m,2023-05-31,-0.0790113550748035,1.699663047536606
Mom12m,2023-06-30,9.2728315918158,1.8572699395629995
Mom12m,2023-07-31,-2.94004801599959,1.8026653115531208
Mom12m,2023-08-31,9.14046246303255,1.9674372576897425
Mom12m,2023-09-29,7.17810415741019,2.108661953278407
Mom12m,2023-10-31,6.03222093976313,2.235861101172885
Mom12m,2023-11-30,6.93988788258666,2.391027354804651
Mom12m,2023-12-29,6.49534583138838,2.5463328504223104
